0.000000000e+00		1.403277961e-01        2.313107814e-02
3.000300030e-05		1.405533511e-01        2.314465066e-02
6.000600060e-05		1.407791645e-01        2.315817908e-02
9.000900090e-05		1.410052380e-01        2.317166362e-02
1.200120012e-04		1.412315733e-01        2.318510453e-02
1.500150015e-04		1.414581720e-01        2.319850202e-02
1.800180018e-04		1.416850360e-01        2.321185634e-02
2.100210021e-04		1.419121669e-01        2.322516773e-02
2.400240024e-04		1.421395665e-01        2.323843642e-02
2.700270027e-04		1.423672365e-01        2.325166266e-02
3.000300030e-04		1.425951788e-01        2.326484671e-02
3.300330033e-04		1.428233952e-01        2.327798880e-02
3.600360036e-04		1.430518873e-01        2.329108920e-02
3.900390039e-04		1.432806572e-01        2.330414815e-02
4.200420042e-04		1.435097066e-01        2.331716592e-02
4.500450045e-04		1.437390373e-01        2.333014276e-02
4.800480048e-04		1.439686513e-01        2.334307895e-02
5.100510051e-04		1.441985505e-01        2.335597475e-02
5.400540054e-04		1.444287367e-01        2.336883042e-02
5.700570057e-04		1.446592119e-01        2.338164625e-02
6.000600060e-04		1.448899780e-01        2.339442251e-02
6.300630063e-04		1.451210369e-01        2.340715947e-02
6.600660066e-04		1.453523907e-01        2.341985742e-02
6.900690069e-04		1.455840413e-01        2.343251664e-02
7.200720072e-04		1.458159907e-01        2.344513742e-02
7.500750075e-04		1.460482410e-01        2.345772005e-02
7.800780078e-04		1.462807941e-01        2.347026483e-02
8.100810081e-04		1.465136521e-01        2.348277204e-02
8.400840084e-04		1.467468171e-01        2.349524200e-02
8.700870087e-04		1.469802911e-01        2.350767499e-02
9.000900090e-04		1.472140764e-01        2.352007132e-02
9.300930093e-04		1.474481749e-01        2.353243131e-02
9.600960096e-04		1.476825888e-01        2.354475527e-02
9.900990099e-04		1.479173203e-01        2.355704350e-02
1.020102010e-03		1.481523715e-01        2.356929632e-02
1.050105011e-03		1.483877446e-01        2.358151406e-02
1.080108011e-03		1.486234418e-01        2.359369703e-02
1.110111011e-03		1.488594654e-01        2.360584557e-02
1.140114011e-03		1.490958175e-01        2.361796000e-02
1.170117012e-03		1.493325004e-01        2.363004064e-02
1.200120012e-03		1.495695165e-01        2.364208785e-02
1.230123012e-03		1.498068679e-01        2.365410194e-02
1.260126013e-03		1.500445569e-01        2.366608327e-02
1.290129013e-03		1.502825860e-01        2.367803218e-02
1.320132013e-03		1.505209574e-01        2.368994901e-02
1.350135014e-03		1.507596735e-01        2.370183412e-02
1.380138014e-03		1.509987367e-01        2.371368785e-02
1.410141014e-03		1.512381494e-01        2.372551057e-02
1.440144014e-03		1.514779139e-01        2.373730262e-02
1.470147015e-03		1.517180327e-01        2.374906437e-02
1.500150015e-03		1.519585083e-01        2.376079619e-02
1.530153015e-03		1.521993431e-01        2.377249844e-02
1.560156016e-03		1.524405396e-01        2.378417150e-02
1.590159016e-03		1.526821004e-01        2.379581574e-02
1.620162016e-03		1.529240279e-01        2.380743152e-02
1.650165017e-03		1.531663246e-01        2.381901925e-02
1.680168017e-03		1.534089932e-01        2.383057928e-02
1.710171017e-03		1.536520362e-01        2.384211202e-02
1.740174017e-03		1.538954562e-01        2.385361785e-02
1.770177018e-03		1.541392559e-01        2.386509717e-02
1.800180018e-03		1.543834378e-01        2.387655036e-02
1.830183018e-03		1.546280046e-01        2.388797783e-02
1.860186019e-03		1.548729590e-01        2.389937997e-02
1.890189019e-03		1.551183037e-01        2.391075719e-02
1.920192019e-03		1.553640414e-01        2.392210990e-02
1.950195020e-03		1.556101749e-01        2.393343851e-02
1.980198020e-03		1.558567068e-01        2.394474343e-02
2.010201020e-03		1.561036400e-01        2.395602507e-02
2.040204020e-03		1.563509772e-01        2.396728386e-02
2.070207021e-03		1.565987213e-01        2.397852022e-02
2.100210021e-03		1.568468751e-01        2.398973458e-02
2.130213021e-03		1.570954415e-01        2.400092735e-02
2.160216022e-03		1.573444232e-01        2.401209898e-02
2.190219022e-03		1.575938233e-01        2.402324990e-02
2.220222022e-03		1.578436446e-01        2.403438054e-02
2.250225023e-03		1.580938901e-01        2.404549135e-02
2.280228023e-03		1.583445626e-01        2.405658277e-02
2.310231023e-03		1.585956653e-01        2.406765525e-02
2.340234023e-03		1.588472011e-01        2.407870923e-02
2.370237024e-03		1.590991729e-01        2.408974518e-02
2.400240024e-03		1.593515839e-01        2.410076354e-02
2.430243024e-03		1.596044371e-01        2.411176477e-02
2.460246025e-03		1.598577356e-01        2.412274934e-02
2.490249025e-03		1.601114825e-01        2.413371772e-02
2.520252025e-03		1.603656809e-01        2.414467036e-02
2.550255026e-03		1.606203339e-01        2.415560775e-02
2.580258026e-03		1.608754447e-01        2.416653035e-02
2.610261026e-03		1.611310166e-01        2.417743865e-02
2.640264026e-03		1.613870526e-01        2.418833312e-02
2.670267027e-03		1.616435561e-01        2.419921424e-02
2.700270027e-03		1.619005303e-01        2.421008252e-02
2.730273027e-03		1.621579785e-01        2.422093842e-02
2.760276028e-03		1.624159040e-01        2.423178245e-02
2.790279028e-03		1.626743100e-01        2.424261510e-02
2.820282028e-03		1.629332000e-01        2.425343687e-02
2.850285029e-03		1.631925773e-01        2.426424827e-02
2.880288029e-03		1.634524452e-01        2.427504979e-02
2.910291029e-03		1.637128073e-01        2.428584195e-02
2.940294029e-03		1.639736669e-01        2.429662525e-02
2.970297030e-03		1.642350275e-01        2.430740021e-02
3.000300030e-03		1.644968926e-01        2.431816734e-02
3.030303030e-03		1.647592656e-01        2.432892717e-02
3.060306031e-03		1.650221501e-01        2.433968022e-02
3.090309031e-03		1.652855497e-01        2.435042702e-02
3.120312031e-03		1.655494679e-01        2.436116808e-02
3.150315032e-03		1.658139083e-01        2.437190396e-02
3.180318032e-03		1.660788745e-01        2.438263517e-02
3.210321032e-03		1.663443702e-01        2.439336226e-02
3.240324032e-03		1.666103990e-01        2.440408576e-02
3.270327033e-03		1.668769647e-01        2.441480623e-02
3.300330033e-03		1.671440710e-01        2.442552421e-02
3.330333033e-03		1.674117215e-01        2.443624025e-02
3.360336034e-03		1.676799201e-01        2.444695489e-02
3.390339034e-03		1.679486705e-01        2.445766870e-02
3.420342034e-03		1.682179765e-01        2.446838224e-02
3.450345035e-03		1.684878421e-01        2.447909606e-02
3.480348035e-03		1.687582710e-01        2.448981074e-02
3.510351035e-03		1.690292672e-01        2.450052683e-02
3.540354035e-03		1.693008345e-01        2.451124490e-02
3.570357036e-03		1.695729769e-01        2.452196554e-02
3.600360036e-03		1.698456983e-01        2.453268932e-02
3.630363036e-03		1.701190028e-01        2.454341681e-02
3.660366037e-03		1.703928943e-01        2.455414859e-02
3.690369037e-03		1.706673770e-01        2.456488526e-02
3.720372037e-03		1.709424547e-01        2.457562740e-02
3.750375038e-03		1.712181318e-01        2.458637559e-02
3.780378038e-03		1.714944122e-01        2.459713044e-02
3.810381038e-03		1.717713000e-01        2.460789253e-02
3.840384038e-03		1.720487996e-01        2.461866247e-02
3.870387039e-03		1.723269150e-01        2.462944086e-02
3.900390039e-03		1.726056505e-01        2.464022830e-02
3.930393039e-03		1.728850104e-01        2.465102540e-02
3.960396040e-03		1.731649988e-01        2.466183277e-02
3.990399040e-03		1.734456202e-01        2.467265102e-02
4.020402040e-03		1.737268788e-01        2.468348076e-02
4.050405041e-03		1.740087790e-01        2.469432262e-02
4.080408041e-03		1.742913251e-01        2.470517722e-02
4.110411041e-03		1.745745216e-01        2.471604518e-02
4.140414041e-03		1.748583729e-01        2.472692712e-02
4.170417042e-03		1.751428836e-01        2.473782367e-02
4.200420042e-03		1.754280579e-01        2.474873547e-02
4.230423042e-03		1.757139006e-01        2.475966315e-02
4.260426043e-03		1.760004161e-01        2.477060735e-02
4.290429043e-03		1.762876089e-01        2.478156870e-02
4.320432043e-03		1.765754838e-01        2.479254785e-02
4.350435044e-03		1.768640454e-01        2.480354545e-02
4.380438044e-03		1.771532982e-01        2.481456213e-02
4.410441044e-03		1.774432470e-01        2.482559856e-02
4.440444044e-03		1.777338965e-01        2.483665537e-02
4.470447045e-03		1.780252514e-01        2.484773324e-02
4.500450045e-03		1.783173165e-01        2.485883281e-02
4.530453045e-03		1.786100967e-01        2.486995474e-02
4.560456046e-03		1.789035967e-01        2.488109971e-02
4.590459046e-03		1.791978214e-01        2.489226836e-02
4.620462046e-03		1.794927757e-01        2.490346138e-02
4.650465047e-03		1.797884645e-01        2.491467942e-02
4.680468047e-03		1.800848927e-01        2.492592317e-02
4.710471047e-03		1.803820654e-01        2.493719329e-02
4.740474047e-03		1.806799875e-01        2.494849047e-02
4.770477048e-03		1.809786641e-01        2.495981539e-02
4.800480048e-03		1.812781003e-01        2.497116871e-02
4.830483048e-03		1.815783011e-01        2.498255114e-02
4.860486049e-03		1.818792717e-01        2.499396335e-02
4.890489049e-03		1.821810172e-01        2.500540604e-02
4.920492049e-03		1.824835428e-01        2.501687990e-02
4.950495050e-03		1.827868537e-01        2.502838561e-02
4.980498050e-03		1.830909553e-01        2.503992388e-02
5.010501050e-03		1.833958527e-01        2.505149540e-02
5.040504050e-03		1.837015513e-01        2.506310087e-02
5.070507051e-03		1.840080564e-01        2.507474100e-02
5.100510051e-03		1.843153734e-01        2.508641649e-02
5.130513051e-03		1.846235077e-01        2.509812804e-02
5.160516052e-03		1.849324647e-01        2.510987637e-02
5.190519052e-03		1.852422500e-01        2.512166218e-02
5.220522052e-03		1.855528690e-01        2.513348619e-02
5.250525053e-03		1.858643272e-01        2.514534911e-02
5.280528053e-03		1.861766303e-01        2.515725166e-02
5.310531053e-03		1.864897837e-01        2.516919456e-02
5.340534053e-03		1.868037932e-01        2.518117853e-02
5.370537054e-03		1.871186644e-01        2.519320428e-02
5.400540054e-03		1.874344030e-01        2.520527256e-02
5.430543054e-03		1.877510147e-01        2.521738407e-02
5.460546055e-03		1.880685054e-01        2.522953956e-02
5.490549055e-03		1.883868807e-01        2.524173975e-02
5.520552055e-03		1.887061465e-01        2.525398537e-02
5.550555056e-03		1.890263087e-01        2.526627715e-02
5.580558056e-03		1.893473732e-01        2.527861584e-02
5.610561056e-03		1.896693459e-01        2.529100217e-02
5.640564056e-03		1.899922327e-01        2.530343687e-02
5.670567057e-03		1.903160397e-01        2.531592070e-02
5.700570057e-03		1.906407729e-01        2.532845439e-02
5.730573057e-03		1.909664383e-01        2.534103868e-02
5.760576058e-03		1.912930421e-01        2.535367432e-02
5.790579058e-03		1.916205904e-01        2.536636207e-02
5.820582058e-03		1.919490894e-01        2.537910266e-02
5.850585059e-03		1.922785452e-01        2.539189684e-02
5.880588059e-03		1.926089641e-01        2.540474538e-02
5.910591059e-03		1.929403524e-01        2.541764902e-02
5.940594059e-03		1.932727164e-01        2.543060852e-02
5.970597060e-03		1.936060624e-01        2.544362463e-02
6.000600060e-03		1.939403968e-01        2.545669811e-02
6.030603060e-03		1.942757261e-01        2.546982972e-02
6.060606061e-03		1.946120566e-01        2.548302022e-02
6.090609061e-03		1.949493949e-01        2.549627037e-02
6.120612061e-03		1.952877475e-01        2.550958093e-02
6.150615062e-03		1.956271209e-01        2.552295267e-02
6.180618062e-03		1.959675218e-01        2.553638636e-02
6.210621062e-03		1.963089568e-01        2.554988275e-02
6.240624062e-03		1.966514325e-01        2.556344262e-02
6.270627063e-03		1.969949557e-01        2.557706673e-02
6.300630063e-03		1.973395331e-01        2.559075585e-02
6.330633063e-03		1.976851715e-01        2.560451076e-02
6.360636064e-03		1.980318777e-01        2.561833223e-02
6.390639064e-03		1.983796586e-01        2.563222102e-02
6.420642064e-03		1.987285210e-01        2.564617792e-02
6.450645065e-03		1.990784719e-01        2.566020368e-02
6.480648065e-03		1.994295183e-01        2.567429910e-02
6.510651065e-03		1.997816671e-01        2.568846495e-02
6.540654065e-03		2.001349255e-01        2.570270200e-02
6.570657066e-03		2.004893005e-01        2.571701102e-02
6.600660066e-03		2.008447992e-01        2.573139281e-02
6.630663066e-03		2.012014288e-01        2.574584813e-02
6.660666067e-03		2.015591966e-01        2.576037777e-02
6.690669067e-03		2.019181096e-01        2.577498250e-02
6.720672067e-03		2.022781753e-01        2.578966311e-02
6.750675068e-03		2.026394009e-01        2.580442038e-02
6.780678068e-03		2.030017938e-01        2.581925508e-02
6.810681068e-03		2.033653614e-01        2.583416801e-02
6.840684068e-03		2.037301112e-01        2.584915994e-02
6.870687069e-03		2.040960506e-01        2.586423166e-02
6.900690069e-03		2.044631871e-01        2.587938394e-02
6.930693069e-03		2.048315283e-01        2.589461758e-02
6.960696070e-03		2.052010818e-01        2.590993335e-02
6.990699070e-03		2.055718553e-01        2.592533204e-02
7.020702070e-03		2.059438564e-01        2.594081443e-02
7.050705071e-03		2.063170929e-01        2.595638132e-02
7.080708071e-03		2.066915724e-01        2.597203347e-02
7.110711071e-03		2.070673029e-01        2.598777168e-02
7.140714071e-03		2.074442922e-01        2.600359673e-02
7.170717072e-03		2.078225481e-01        2.601950941e-02
7.200720072e-03		2.082020787e-01        2.603551049e-02
7.230723072e-03		2.085828918e-01        2.605160077e-02
7.260726073e-03		2.089649955e-01        2.606778102e-02
7.290729073e-03		2.093483978e-01        2.608405203e-02
7.320732073e-03		2.097331069e-01        2.610041459e-02
7.350735074e-03		2.101191309e-01        2.611686948e-02
7.380738074e-03		2.105064780e-01        2.613341747e-02
7.410741074e-03		2.108951564e-01        2.615005936e-02
7.440744074e-03		2.112851743e-01        2.616679592e-02
7.470747075e-03		2.116765402e-01        2.618362794e-02
7.500750075e-03		2.120692624e-01        2.620055620e-02
7.530753075e-03		2.124633492e-01        2.621758147e-02
7.560756076e-03		2.128588091e-01        2.623470455e-02
7.590759076e-03		2.132556507e-01        2.625192620e-02
7.620762076e-03		2.136538824e-01        2.626924721e-02
7.650765077e-03		2.140535128e-01        2.628666836e-02
7.680768077e-03		2.144545506e-01        2.630419042e-02
7.710771077e-03		2.148570045e-01        2.632181417e-02
7.740774077e-03		2.152608830e-01        2.633954038e-02
7.770777078e-03		2.156661952e-01        2.635736984e-02
7.800780078e-03		2.160729496e-01        2.637530331e-02
7.830783078e-03		2.164811552e-01        2.639334157e-02
7.860786079e-03		2.168908208e-01        2.641148539e-02
7.890789079e-03		2.173019555e-01        2.642973554e-02
7.920792079e-03		2.177145682e-01        2.644809279e-02
7.950795080e-03		2.181286680e-01        2.646655791e-02
7.980798080e-03		2.185442639e-01        2.648513167e-02
8.010801080e-03		2.189613650e-01        2.650381483e-02
8.040804080e-03		2.193799806e-01        2.652260816e-02
8.070807081e-03		2.198001199e-01        2.654151243e-02
8.100810081e-03		2.202217920e-01        2.656052839e-02
8.130813081e-03		2.206450065e-01        2.657965681e-02
8.160816082e-03		2.210697726e-01        2.659889845e-02
8.190819082e-03		2.214960997e-01        2.661825406e-02
8.220822082e-03		2.219239973e-01        2.663772440e-02
