0.000000000e+00		4.298535614e-01
2.500250025e-04		4.027387939e-01
5.000500050e-04		3.792510000e-01
7.500750075e-04		3.580671899e-01
1.000100010e-03		3.387520386e-01
1.250125013e-03		3.212021672e-01
1.500150015e-03		3.053873690e-01
1.750175018e-03		2.912993220e-01
2.000200020e-03		2.788981954e-01
2.250225023e-03		2.681377393e-01
2.500250025e-03		2.589412288e-01
2.750275028e-03		2.512297564e-01
3.000300030e-03		2.449122951e-01
3.250325033e-03		2.398890935e-01
3.500350035e-03		2.360758788e-01
3.750375038e-03		2.333853255e-01
4.000400040e-03		2.317137586e-01
4.250425043e-03		2.309742781e-01
4.500450045e-03		2.310849368e-01
4.750475048e-03		2.319744198e-01
5.000500050e-03		2.335568202e-01
5.250525053e-03		2.357712559e-01
5.500550055e-03		2.385628497e-01
5.750575058e-03		2.418665583e-01
6.000600060e-03		2.456375543e-01
6.250625063e-03		2.498231012e-01
6.500650065e-03		2.543598092e-01
6.750675068e-03		2.592159953e-01
7.000700070e-03		2.643331028e-01
7.250725073e-03		2.696693203e-01
7.500750075e-03		2.751736407e-01
7.750775078e-03		2.807990418e-01
8.000800080e-03		2.865085823e-01
8.250825083e-03		2.922500985e-01
8.500850085e-03		2.980003741e-01
8.750875088e-03		3.037084445e-01
9.000900090e-03		3.093454399e-01
9.250925093e-03		3.148944487e-01
9.500950095e-03		3.203207811e-01
9.750975098e-03		3.256057830e-01
1.000100010e-02		3.307273286e-01
1.025102510e-02		3.356795311e-01
1.050105011e-02		3.404474616e-01
1.075107511e-02		3.450179869e-01
1.100110011e-02		3.493862421e-01
1.125112511e-02		3.535436137e-01
1.150115012e-02		3.574806163e-01
1.175117512e-02		3.611966469e-01
1.200120012e-02		3.646811961e-01
1.225122512e-02		3.679363748e-01
1.250125013e-02		3.709487924e-01
1.275127513e-02		3.737181836e-01
1.300130013e-02		3.762340013e-01
1.325132513e-02		3.784943060e-01
1.350135014e-02		3.804913147e-01
1.375137514e-02		3.822222558e-01
1.400140014e-02		3.836837166e-01
1.425142514e-02		3.848728036e-01
1.450145015e-02		3.857814537e-01
1.475147515e-02		3.864114252e-01
1.500150015e-02		3.867594988e-01
1.525152515e-02		3.868276145e-01
1.550155016e-02		3.866184956e-01
1.575157516e-02		3.861256586e-01
1.600160016e-02		3.853641204e-01
1.625162516e-02		3.843338897e-01
1.650165017e-02		3.830363472e-01
1.675167517e-02		3.814825911e-01
1.700170017e-02		3.796880334e-01
1.725172517e-02		3.776442005e-01
1.750175018e-02		3.753668885e-01
1.775177518e-02		3.728673957e-01
1.800180018e-02		3.701472835e-01
1.825182518e-02		3.672230856e-01
1.850185019e-02		3.640960767e-01
1.875187519e-02		3.607824456e-01
1.900190019e-02		3.572776556e-01
1.925192519e-02		3.536067569e-01
1.950195020e-02		3.497727088e-01
1.975197520e-02		3.457809551e-01
2.000200020e-02		3.416402952e-01
2.025202520e-02		3.373575833e-01
2.050205021e-02		3.329446532e-01
2.075207521e-02		3.284035868e-01
2.100210021e-02		3.237513622e-01
2.125212521e-02		3.189897969e-01
2.150215022e-02		3.141249396e-01
2.175217522e-02		3.091733108e-01
2.200220022e-02		3.041388867e-01
2.225222522e-02		2.990281472e-01
2.250225023e-02		2.938420457e-01
2.275227523e-02		2.886052190e-01
2.300230023e-02		2.833177244e-01
2.325232523e-02		2.779800758e-01
2.350235024e-02		2.726123662e-01
2.375237524e-02		2.672154863e-01
2.400240024e-02		2.618046488e-01
2.425242524e-02		2.563807126e-01
2.450245025e-02		2.509540561e-01
2.475247525e-02		2.455347490e-01
2.500250025e-02		2.401284342e-01
2.525252525e-02		2.347351920e-01
2.550255026e-02		2.293744506e-01
2.575257526e-02		2.240418117e-01
2.600260026e-02		2.187471363e-01
2.625262526e-02		2.135000713e-01
2.650265027e-02		2.083007870e-01
2.675267527e-02		2.031583023e-01
2.700270027e-02		1.980771178e-01
2.725272527e-02		1.930516983e-01
2.750275028e-02		1.881008215e-01
2.775277528e-02		1.832238304e-01
2.800280028e-02		1.784191898e-01
2.825282528e-02		1.736915569e-01
2.850285029e-02		1.690540877e-01
2.875287529e-02		1.644964031e-01
2.900290029e-02		1.600319978e-01
2.925292529e-02		1.556501867e-01
2.950295030e-02		1.513651168e-01
2.975297530e-02		1.471761654e-01
3.000300030e-02		1.430877626e-01
3.025302530e-02		1.390999703e-01
3.050305031e-02		1.352172625e-01
3.075307531e-02		1.314400765e-01
3.100310031e-02		1.277631691e-01
3.125312531e-02		1.242060965e-01
3.150315032e-02		1.207594291e-01
3.175317532e-02		1.174185490e-01
3.200320032e-02		1.141982405e-01
3.225322532e-02		1.110992628e-01
3.250325033e-02		1.081129549e-01
3.275327533e-02		1.052543741e-01
3.300330033e-02		1.025102413e-01
3.325332533e-02		9.989560801e-02
3.350335034e-02		9.740640985e-02
3.375337534e-02		9.504356879e-02
3.400340034e-02		9.280692533e-02
3.425342534e-02		9.069725355e-02
3.450345035e-02		8.871027455e-02
3.475347535e-02		8.685088646e-02
3.500350035e-02		8.512457732e-02
3.525352535e-02		8.352237579e-02
3.550355036e-02		8.204904241e-02
3.575357536e-02		8.070010639e-02
3.600360036e-02		7.947553579e-02
3.625362536e-02		7.837521134e-02
3.650365037e-02		7.739891199e-02
3.675367537e-02		7.654097452e-02
3.700370037e-02		7.580166055e-02
3.725372537e-02		7.518037846e-02
3.750375038e-02		7.467685429e-02
3.775377538e-02		7.428584836e-02
3.800380038e-02		7.400728287e-02
3.825382538e-02		7.383568588e-02
3.850385039e-02		7.377563507e-02
3.875387539e-02		7.381731394e-02
3.900390039e-02		7.395491190e-02
3.925392539e-02		7.420281349e-02
3.950395040e-02		7.454102269e-02
3.975397540e-02		7.497906812e-02
4.000400040e-02		7.550167985e-02
4.025402540e-02		7.611887784e-02
4.050405041e-02		7.682037342e-02
4.075407541e-02		7.760110714e-02
4.100410041e-02		7.847107063e-02
4.125412541e-02		7.942059983e-02
4.150415042e-02		8.044591199e-02
4.175417542e-02		8.154327793e-02
4.200420042e-02		8.271349564e-02
4.225422542e-02		8.395114538e-02
4.250425043e-02		8.525968095e-02
4.275427543e-02		8.662834763e-02
4.300430043e-02		8.806610514e-02
4.325432543e-02		8.955626173e-02
4.350435044e-02		9.110818555e-02
4.375437544e-02		9.271577396e-02
4.400440044e-02		9.437780469e-02
4.425442544e-02		9.608758872e-02
4.450445045e-02		9.784472036e-02
4.475447545e-02		9.965268592e-02
4.500450045e-02		1.014953011e-01
4.525452545e-02		1.033863509e-01
4.550455046e-02		1.053103416e-01
4.575457546e-02		1.072704285e-01
4.600460046e-02		1.092610763e-01
4.625462546e-02		1.112858827e-01
4.650465047e-02		1.133381861e-01
4.675467547e-02		1.154131346e-01
4.700470047e-02		1.175134334e-01
4.725472547e-02		1.196331802e-01
4.750475048e-02		1.217712926e-01
4.775477548e-02		1.239223947e-01
4.800480048e-02		1.260896427e-01
4.825482548e-02		1.282666394e-01
4.850485049e-02		1.304484744e-01
4.875487549e-02		1.326389063e-01
4.900490049e-02		1.348361980e-01
4.925492549e-02		1.370298016e-01
4.950495050e-02		1.392243935e-01
4.975497550e-02		1.414190184e-01
5.000500050e-02		1.436072786e-01
5.025502550e-02		1.457846404e-01
5.050505051e-02		1.479600479e-01
5.075507551e-02		1.501227062e-01
5.100510051e-02		1.522723097e-01
5.125512551e-02		1.544089805e-01
5.150515052e-02		1.565318910e-01
5.175517552e-02		1.586408329e-01
5.200520052e-02		1.607258725e-01
5.225522552e-02		1.627957639e-01
5.250525053e-02		1.648465005e-01
5.275527553e-02		1.668772371e-01
5.300530053e-02		1.688834589e-01
5.325532553e-02		1.708644299e-01
5.350535054e-02		1.728203432e-01
5.375537554e-02		1.747562303e-01
5.400540054e-02		1.766619171e-01
5.425542554e-02		1.785376943e-01
5.450545055e-02		1.803884646e-01
5.475547555e-02		1.822098170e-01
5.500550055e-02		1.840013527e-01
5.525552555e-02		1.857626968e-01
5.550555056e-02		1.874944174e-01
5.575557556e-02		1.891912142e-01
5.600560056e-02		1.908583112e-01
5.625562556e-02		1.924898378e-01
5.650565057e-02		1.940866169e-01
5.675567557e-02		1.956474406e-01
5.700570057e-02		1.971730866e-01
5.725572557e-02		1.986627421e-01
5.750575058e-02		2.001162647e-01
5.775577558e-02		2.015286241e-01
5.800580058e-02		2.029046722e-01
5.825582558e-02		2.042394937e-01
5.850585059e-02		2.055332114e-01
5.875587559e-02		2.067892119e-01
5.900590059e-02		2.080039024e-01
5.925592559e-02		2.091763834e-01
5.950595060e-02		2.103066707e-01
5.975597560e-02		2.113895926e-01
6.000600060e-02		2.124345597e-01
6.025602560e-02		2.134363919e-01
6.050605061e-02		2.143950990e-01
6.075607561e-02		2.153060267e-01
6.100610061e-02		2.161728654e-01
6.125612561e-02		2.169962925e-01
6.150615062e-02		2.177765011e-01
6.175617562e-02		2.185079486e-01
6.200620062e-02		2.191960976e-01
6.225622562e-02		2.198412876e-01
6.250625063e-02		2.204386391e-01
6.275627563e-02		2.209930664e-01
6.300630063e-02		2.215052224e-01
6.325632563e-02		2.219751946e-01
6.350635064e-02		2.223984635e-01
6.375637564e-02		2.227800754e-01
6.400640064e-02		2.231210508e-01
6.425642564e-02		2.234161950e-01
6.450645065e-02		2.236766943e-01
6.475647565e-02		2.238926212e-01
6.500650065e-02		2.240748336e-01
6.525652565e-02		2.242140510e-01
6.550655066e-02		2.243163957e-01
6.575657566e-02		2.243822580e-01
6.600660066e-02		2.244178007e-01
6.625662566e-02		2.244186934e-01
6.650665067e-02		2.243859278e-01
6.675667567e-02		2.243204396e-01
6.700670067e-02		2.242279783e-01
6.725672567e-02		2.241046089e-01
6.750675068e-02		2.239560964e-01
6.775677568e-02		2.237785060e-01
6.800680068e-02		2.235771250e-01
6.825682568e-02		2.233532395e-01
6.850685069e-02		2.231076819e-01
6.875687569e-02		2.228408450e-01
6.900690069e-02		2.225540558e-01
6.925692569e-02		2.222476658e-01
6.950695070e-02		2.219223303e-01
6.975697570e-02		2.215837115e-01
7.000700070e-02		2.212282419e-01
7.025702570e-02		2.208603486e-01
7.050705071e-02		2.204808647e-01
