0.000000000e+00		-2.971451328e-01        1.518875654e-02
3.000300030e-05		-2.973258134e-01        1.519696235e-02
6.000600060e-05		-2.975048745e-01        1.520510038e-02
9.000900090e-05		-2.976823082e-01        1.521317046e-02
1.200120012e-04		-2.978581063e-01        1.522117244e-02
1.500150015e-04		-2.980322609e-01        1.522910615e-02
1.800180018e-04		-2.982047638e-01        1.523697146e-02
2.100210021e-04		-2.983756068e-01        1.524476819e-02
2.400240024e-04		-2.985447818e-01        1.525249619e-02
2.700270027e-04		-2.987122807e-01        1.526015530e-02
3.000300030e-04		-2.988780951e-01        1.526774538e-02
3.300330033e-04		-2.990422169e-01        1.527526627e-02
3.600360036e-04		-2.992046378e-01        1.528271781e-02
3.900390039e-04		-2.993653495e-01        1.529009985e-02
4.200420042e-04		-2.995243437e-01        1.529741225e-02
4.500450045e-04		-2.996816119e-01        1.530465485e-02
4.800480048e-04		-2.998371459e-01        1.531182749e-02
5.100510051e-04		-2.999909373e-01        1.531893004e-02
5.400540054e-04		-3.001429775e-01        1.532596233e-02
5.700570057e-04		-3.002932582e-01        1.533292423e-02
6.000600060e-04		-3.004417708e-01        1.533981559e-02
6.300630063e-04		-3.005885068e-01        1.534663625e-02
6.600660066e-04		-3.007334576e-01        1.535338607e-02
6.900690069e-04		-3.008766148e-01        1.536006491e-02
7.200720072e-04		-3.010179696e-01        1.536667263e-02
7.500750075e-04		-3.011575135e-01        1.537320906e-02
7.800780078e-04		-3.012952378e-01        1.537967409e-02
8.100810081e-04		-3.014311337e-01        1.538606755e-02
8.400840084e-04		-3.015651926e-01        1.539238932e-02
8.700870087e-04		-3.016974057e-01        1.539863924e-02
9.000900090e-04		-3.018277643e-01        1.540481718e-02
9.300930093e-04		-3.019562594e-01        1.541092300e-02
9.600960096e-04		-3.020828824e-01        1.541695655e-02
9.900990099e-04		-3.022076242e-01        1.542291771e-02
1.020102010e-03		-3.023304760e-01        1.542880633e-02
1.050105011e-03		-3.024514289e-01        1.543462228e-02
1.080108011e-03		-3.025704739e-01        1.544036542e-02
1.110111011e-03		-3.026876020e-01        1.544603561e-02
1.140114011e-03		-3.028028042e-01        1.545163272e-02
1.170117012e-03		-3.029160715e-01        1.545715662e-02
1.200120012e-03		-3.030273946e-01        1.546260718e-02
1.230123012e-03		-3.031367647e-01        1.546798425e-02
1.260126013e-03		-3.032441724e-01        1.547328772e-02
1.290129013e-03		-3.033496085e-01        1.547851745e-02
1.320132013e-03		-3.034530640e-01        1.548367331e-02
1.350135014e-03		-3.035545296e-01        1.548875517e-02
1.380138014e-03		-3.036539959e-01        1.549376290e-02
1.410141014e-03		-3.037514537e-01        1.549869638e-02
1.440144014e-03		-3.038468936e-01        1.550355548e-02
1.470147015e-03		-3.039403063e-01        1.550834008e-02
1.500150015e-03		-3.040316823e-01        1.551305004e-02
1.530153015e-03		-3.041210123e-01        1.551768525e-02
1.560156016e-03		-3.042082867e-01        1.552224558e-02
1.590159016e-03		-3.042934961e-01        1.552673091e-02
1.620162016e-03		-3.043766309e-01        1.553114112e-02
1.650165017e-03		-3.044576816e-01        1.553547609e-02
1.680168017e-03		-3.045366385e-01        1.553973569e-02
1.710171017e-03		-3.046134920e-01        1.554391982e-02
1.740174017e-03		-3.046882326e-01        1.554802834e-02
1.770177018e-03		-3.047608503e-01        1.555206115e-02
1.800180018e-03		-3.048313357e-01        1.555601812e-02
1.830183018e-03		-3.048996787e-01        1.555989915e-02
1.860186019e-03		-3.049658698e-01        1.556370412e-02
1.890189019e-03		-3.050298990e-01        1.556743291e-02
1.920192019e-03		-3.050917564e-01        1.557108541e-02
1.950195020e-03		-3.051514322e-01        1.557466151e-02
1.980198020e-03		-3.052089164e-01        1.557816110e-02
2.010201020e-03		-3.052641990e-01        1.558158406e-02
2.040204020e-03		-3.053172701e-01        1.558493030e-02
2.070207021e-03		-3.053681196e-01        1.558819970e-02
2.100210021e-03		-3.054167374e-01        1.559139215e-02
2.130213021e-03		-3.054631133e-01        1.559450755e-02
2.160216022e-03		-3.055072374e-01        1.559754579e-02
2.190219022e-03		-3.055490993e-01        1.560050677e-02
2.220222022e-03		-3.055886888e-01        1.560339038e-02
2.250225023e-03		-3.056259957e-01        1.560619653e-02
2.280228023e-03		-3.056610098e-01        1.560892510e-02
2.310231023e-03		-3.056937206e-01        1.561157601e-02
2.340234023e-03		-3.057241178e-01        1.561414914e-02
2.370237024e-03		-3.057521910e-01        1.561664441e-02
2.400240024e-03		-3.057779298e-01        1.561906171e-02
2.430243024e-03		-3.058013236e-01        1.562140095e-02
2.460246025e-03		-3.058223621e-01        1.562366203e-02
2.490249025e-03		-3.058410345e-01        1.562584485e-02
2.520252025e-03		-3.058573304e-01        1.562794933e-02
2.550255026e-03		-3.058712391e-01        1.562997537e-02
2.580258026e-03		-3.058827500e-01        1.563192288e-02
2.610261026e-03		-3.058918523e-01        1.563379176e-02
2.640264026e-03		-3.058985354e-01        1.563558194e-02
2.670267027e-03		-3.059027884e-01        1.563729331e-02
2.700270027e-03		-3.059046005e-01        1.563892580e-02
2.730273027e-03		-3.059039609e-01        1.564047931e-02
2.760276028e-03		-3.059008587e-01        1.564195376e-02
2.790279028e-03		-3.058952829e-01        1.564334907e-02
2.820282028e-03		-3.058872226e-01        1.564466515e-02
2.850285029e-03		-3.058766668e-01        1.564590193e-02
2.880288029e-03		-3.058636044e-01        1.564705931e-02
2.910291029e-03		-3.058480244e-01        1.564813722e-02
2.940294029e-03		-3.058299156e-01        1.564913558e-02
2.970297030e-03		-3.058092669e-01        1.565005432e-02
3.000300030e-03		-3.057860670e-01        1.565089335e-02
3.030303030e-03		-3.057603047e-01        1.565165260e-02
3.060306031e-03		-3.057319687e-01        1.565233200e-02
3.090309031e-03		-3.057010478e-01        1.565293147e-02
3.120312031e-03		-3.056675305e-01        1.565345094e-02
3.150315032e-03		-3.056314054e-01        1.565389034e-02
3.180318032e-03		-3.055926610e-01        1.565424960e-02
3.210321032e-03		-3.055512860e-01        1.565452865e-02
3.240324032e-03		-3.055072687e-01        1.565472742e-02
3.270327033e-03		-3.054605977e-01        1.565484585e-02
3.300330033e-03		-3.054112612e-01        1.565488387e-02
3.330333033e-03		-3.053592476e-01        1.565484141e-02
