          20  0.139178693    
          20  0.402392924    
          20  0.170711860    
          20  0.396325678    
          20  0.672695756    
          20  0.359146088    
          20  0.115783282    
          20   4.00356613E-02
          20  0.191479966    
          20  0.213325560    
          20   5.18095214E-03
          20  0.134320542    
          20  0.254702806    
          20  0.207491800    
          20   6.08677529E-02
          20  -5.28619401E-02
          20  0.124413975    
          20   4.21979204E-02
          20  0.127252012    
          20  0.619271934    
          20  0.801918745    
          20   7.60907382E-02
          20  0.173788682    
          20  0.636230946    
          20   9.78046805E-02
          20  0.222949892    
          20  0.472342938    
          20  0.304493070    
          20  0.116219528    
          20   6.56347945E-02
          20  0.128606036    
          20  0.331221670    
          20  0.198743477    
          20   1.80111006E-02
          20  0.277159125    
          20   6.25584349E-02
          20   5.51270731E-02
          20   4.93869558E-02
          20  0.118188947    
          20  0.242470205    
          20  -1.04454271E-02
          20  0.505131900    
          20  0.718474746    
          20  0.551624477    
          20   5.08505441E-02
          20   8.26408789E-02
          20  0.131407440    
          20  0.152742922    
          20   9.25527960E-02
          20  0.211229071    
          20  0.290150285    
          20   3.12264226E-02
          20  0.171012044    
          20  -7.70756596E-05
          20  -4.19411212E-02
          20  0.218739927    
          20  -5.35217561E-02
          20   2.43580490E-02
          20  0.254803896    
          20   8.36587250E-02
          20  0.153978556    
          20  -3.28774601E-02
          20  -1.48457428E-02
          20  -8.24634358E-02
          20  0.281367004    
          20   9.53956023E-02
          20   6.21735491E-02
          20  0.169269010    
          20  0.317738831    
          20  0.305982471    
          20  0.196167186    
          20   5.05095422E-02
          20   4.25296389E-02
          20  -2.63832533E-03
          20   6.01150803E-02
          20  -4.10585776E-02
          20  0.136499792    
          20  -4.97383960E-02
          20  -2.90041324E-02
          20   6.40209466E-02
          20  0.305608839    
          20  0.723257959    
          20  0.689310551    
          20  0.359654695    
          20  0.244739577    
          20  -1.24655720E-02
          20   1.96744152E-03
          20  0.131659657    
          20  0.330538511    
          20  0.346827090    
          20   7.62917548E-02
          20  0.301904202    
          20  0.159378231    
          20   7.31663778E-02
          20  0.402388304    
          20  0.111190759    
          20  0.456402689    
          20  0.431778640    
          20   8.65371823E-02
          20  -1.82544142E-02
          20   8.27720091E-02
          20   2.06542797E-02
          20  0.117404915    
          20  0.144727543    
          20  0.194618881    
          20  0.278723061    
          20   8.18107128E-02
          20   5.47434986E-02
          20  0.179914057    
          20  0.449368387    
          20  -3.93999480E-02
          20  0.296689928    
          20  0.200718626    
          20  -1.33488802E-02
          20  0.154640689    
          20   6.54729605E-02
          20  0.172595754    
          20  -1.03608146E-02
          20  0.128224045    
          20   8.62099007E-02
          20  0.137302041    
          20   3.14217582E-02
          20  0.113938570    
          20   7.12348968E-02
          20  0.139507174    
          20   8.32215045E-03
          20   2.96646170E-02
          20   4.68709618E-02
          20   5.16228676E-02
          20   3.89720164E-02
          20  0.330836028    
          20  0.449730217    
          20   3.81112732E-02
          20  0.243910506    
          20   8.79595503E-02
          20   7.31635392E-02
          20   7.61047080E-02
          20  0.191236138    
          20  0.123146810    
          20   8.55374783E-02
          20   1.22655444E-02
          20  0.133478597    
          20  0.255377322    
          20  -7.85872620E-03
          20  -1.91403665E-02
          20   6.90237209E-02
          20  -1.90508203E-03
          20  0.516900420    
          20  0.133846730    
          20  -8.05841759E-02
          20  0.135453790    
          20   2.67631561E-02
          20  0.120953456    
          20  0.172342211    
          20  0.250398904    
          20  0.969033182    
          20  0.111122362    
          20   8.38309750E-02
          20  0.160713598    
          20  0.252739996    
          20  0.277080864    
          20   2.58380249E-02
          20  0.166602179    
          20   2.78288200E-02
          20  0.163232520    
          20  0.262778640    
          20  -3.41021046E-02
          20  0.190399110    
          20  0.175562248    
          20  0.122752249    
          20  0.117876284    
          20  0.113457613    
          20  0.214633554    
          20  0.147568569    
          20   7.53977299E-02
          20   7.95498118E-02
          20  0.206130087    
          20  0.211396009    
          20  -4.95967381E-02
          20   9.20222178E-02
          20   6.32840171E-02
          20  0.297387868    
          20  0.233305708    
          20  0.153195247    
          20  0.186788037    
          20  0.200556219    
          20   1.95961096E-03
          20  0.155199200    
          20  0.327713370    
          20  -4.20765840E-02
          20   1.72617752E-02
          20   8.92144516E-02
          20  0.746546507    
          20   1.97822996E-03
          20   1.47404219E-03
          20  -1.61038097E-02
          20  0.168503746    
          20   1.50989369E-02
          20  0.391590148    
          20  0.194657236    
          20  0.261888504    
          20  0.240986392    
          20  0.231858596    
          20   6.95819482E-02
          20  0.109694198    
          20  0.414041758    
          20  0.601891577    
          20  0.654392421    
          20   8.82409215E-02
          20  0.418822408    
          20  0.148623511    
          20   4.24448214E-02
          20   1.19960634E-02
          20  -4.17004637E-02
          20  0.152220905    
          20  0.421225816    
          20  0.193255305    
          20   6.30798265E-02
          20  0.147424743    
          20  0.695556402    
          20  -7.35513344E-02
          20  0.424224734    
          20   3.30808088E-02
          20  -3.78878862E-02
          20   6.09992892E-02
          20  0.170281455    
          20  -1.39563894E-02
          20  0.375542402    
          20  0.190168515    
          20  0.147553146    
          20  0.113534018    
          20   8.35317820E-02
          20   5.45033775E-02
          20  -2.77423877E-02
          20  0.213686794    
          20  0.112635791    
          20  0.262441456    
          20   9.72944945E-02
          20  0.162955239    
          20  0.174763426    
          20  0.334161848    
          20   2.62086410E-02
          20  0.220816568    
          20  -3.08842603E-02
          20  0.130708620    
          20  0.274265736    
          20   8.91494825E-02
          20  0.276503623    
          20  0.315858632    
          20  0.308588922    
          20  -1.84541233E-02
          20   3.28133404E-02
          20  0.492131501    
          20   7.27989003E-02
          20  0.253174216    
          20  0.370924830    
          20  0.328643262    
          20  0.139154643    
          20   7.92290792E-02
          20  0.189735025    
          20   7.77636990E-02
          20  0.269536465    
          20  0.341320157    
          20  0.187945411    
          20   2.91856863E-02
          20   7.71932378E-02
          20   4.04795120E-03
          20   2.73237489E-02
          20  0.172419250    
          20  0.171547353    
          20  0.387539744    
          20  0.494912297    
          20  0.382497787    
          20  0.496054560    
          20   3.84722278E-02
          20   9.86287277E-03
          20   6.89590648E-02
          20   9.91308764E-02
          20   9.99076292E-02
          20  0.529062927    
          20  0.163731053    
          20   3.79207171E-02
          20   9.04348940E-02
          20  0.157207057    
          20  0.204533637    
          20   4.55855802E-02
          20  0.236174285    
          20  0.101471283    
          20   9.45458040E-02
          20  0.196558222    
          20  0.465854198    
          20  0.230723649    
          20  -1.54784636E-03
          20   7.76292086E-02
          20  -7.80558512E-02
          20  0.231687725    
          20  0.168892428    
          20  0.209513798    
          20  0.191617712    
          20  0.451882869    
          20  0.403232664    
          20  0.146389470    
          20  0.122554243    
          20   2.77332310E-03
          20   4.63119708E-02
          20  0.242485225    
          20   1.98954670E-03
          20  0.260917813    
          20   5.53920073E-03
          20  0.805232227    
          20  0.632560432    
          20  0.273880601    
          20  0.151425377    
          20  0.372736961    
          20  0.483773500    
          20  0.174601674    
          20   7.12376088E-02
          20   5.52403480E-02
          20   3.83387432E-02
          20  0.103987530    
          20  0.166336238    
          20  0.720073998    
          20  0.567800760    
          20  0.929904103    
          20   5.30031063E-02
          20 -0.137587115    
          20  0.320745379    
          20  0.159183398    
          20  0.118898995    
          20  0.136087373    
          20  0.136599034    
          20   5.91853410E-02
          20  0.365672648    
          20  0.148323983    
          20   5.94405755E-02
          20   3.33363600E-02
          20   9.46030021E-02
          20   1.47492078E-03
          20   2.30925847E-02
          20   4.54257950E-02
          20   1.67627353E-02
          20  0.327063680    
          20  0.202126861    
          20   7.98348412E-02
          20   3.79846692E-02
          20   2.53915247E-02
          20   3.50744911E-02
          20   5.16216755E-02
          20  0.305510223    
          20  0.644550383    
          20  0.164492175    
          20  0.272073507    
          20  0.183108598    
          20  0.339546800    
          20  0.252009213    
          20  0.471057594    
          20  0.544860899    
          20  0.349042863    
          20  0.182704940    
          20   8.30565244E-02
          20  0.177269816    
          20  0.354596019    
          20   7.29730725E-02
          20   6.16276637E-03
          20  0.969959795    
          20  0.693176270    
          20   9.35500413E-02
          20  0.137944683    
          20  -9.67105925E-02
          20  0.701497495    
          20  0.325988472    
          20  0.109553307    
          20  0.103064232    
          20  0.344076574    
          20  0.194061294    
          20  0.110645860    
          20  0.210100845    
          20  0.307382822    
          20  0.150810465    
          20  -9.64922532E-02
          20   5.52905463E-02
          20  0.304809481    
          20  0.197659746    
          20  0.102991745    
          20  0.293332547    
          20  0.202204511    
          20   9.95594710E-02
          20  0.248098806    
          20   7.87914023E-02
          20  -3.36515866E-02
          20  0.426536381    
          20  0.145300940    
          20   6.18399233E-02
          20  0.359043360    
          20  0.396624953    
