0.000000000e+00		4.041263305e-01
2.500250025e-04		3.759667146e-01
5.000500050e-04		3.514588938e-01
7.500750075e-04		3.294815092e-01
1.000100010e-03		3.095568684e-01
1.250125013e-03		2.914990142e-01
1.500150015e-03		2.752310808e-01
1.750175018e-03		2.607332196e-01
2.000200020e-03		2.479745269e-01
2.250225023e-03		2.369211720e-01
2.500250025e-03		2.275110829e-01
2.750275028e-03		2.196695409e-01
3.000300030e-03		2.132969989e-01
3.250325033e-03		2.082812418e-01
3.500350035e-03		2.045212568e-01
3.750375038e-03		2.019134589e-01
4.000400040e-03		2.003412564e-01
4.250425043e-03		1.997071326e-01
4.500450045e-03		1.999247643e-01
4.750475048e-03		2.009247805e-01
5.000500050e-03		2.026236266e-01
5.250525053e-03		2.049622601e-01
5.500550055e-03		2.078896337e-01
5.750575058e-03		2.113460084e-01
6.000600060e-03		2.152903539e-01
6.250625063e-03		2.196706122e-01
6.500650065e-03		2.244214997e-01
6.750675068e-03		2.295095723e-01
7.000700070e-03		2.348740244e-01
7.250725073e-03		2.404701837e-01
7.500750075e-03		2.462429153e-01
7.750775078e-03		2.521398334e-01
8.000800080e-03		2.581187985e-01
8.250825083e-03		2.641237283e-01
8.500850085e-03		2.701293831e-01
8.750875088e-03		2.760829808e-01
9.000900090e-03		2.819539550e-01
9.250925093e-03		2.877240036e-01
9.500950095e-03		2.933576979e-01
9.750975098e-03		2.988369880e-01
1.000100010e-02		3.041404904e-01
1.025102510e-02		3.092634824e-01
1.050105011e-02		3.141915692e-01
1.075107511e-02		3.189123846e-01
1.100110011e-02		3.234217289e-01
1.125112511e-02		3.277114294e-01
1.150115012e-02		3.317721442e-01
1.175117512e-02		3.356027343e-01
1.200120012e-02		3.391923085e-01
1.225122512e-02		3.425424644e-01
1.250125013e-02		3.456393061e-01
1.275127513e-02		3.484823449e-01
1.300130013e-02		3.510606193e-01
1.325132513e-02		3.533722183e-01
1.350135014e-02		3.554090568e-01
1.375137514e-02		3.571686505e-01
1.400140014e-02		3.586475041e-01
1.425142514e-02		3.598429968e-01
1.450145015e-02		3.607471841e-01
1.475147515e-02		3.613627441e-01
1.500150015e-02		3.616876953e-01
1.525152515e-02		3.617257170e-01
1.550155016e-02		3.614809989e-01
1.575157516e-02		3.609480174e-01
1.600160016e-02		3.601426493e-01
1.625162516e-02		3.590646201e-01
1.650165017e-02		3.577155409e-01
1.675167517e-02		3.561067538e-01
1.700170017e-02		3.542541418e-01
1.725172517e-02		3.521494933e-01
1.750175018e-02		3.498090612e-01
1.775177518e-02		3.472442716e-01
1.800180018e-02		3.444560956e-01
1.825182518e-02		3.414607373e-01
1.850185019e-02		3.382587235e-01
1.875187519e-02		3.348658040e-01
1.900190019e-02		3.312769196e-01
1.925192519e-02		3.275172746e-01
1.950195020e-02		3.235896531e-01
1.975197520e-02		3.194993113e-01
2.000200020e-02		3.152550226e-01
2.025202520e-02		3.108634808e-01
2.050205021e-02		3.063366445e-01
2.075207521e-02		3.016765711e-01
2.100210021e-02		2.969006915e-01
2.125212521e-02		2.920112849e-01
2.150215022e-02		2.870150443e-01
2.175217522e-02		2.819293859e-01
2.200220022e-02		2.767592228e-01
2.225222522e-02		2.715119112e-01
2.250225023e-02		2.661896183e-01
2.275227523e-02		2.608181412e-01
2.300230023e-02		2.553984490e-01
2.325232523e-02		2.499320073e-01
2.350235024e-02		2.444396808e-01
2.375237524e-02		2.389229300e-01
2.400240024e-02		2.333974168e-01
2.425242524e-02		2.278644761e-01
2.450245025e-02		2.223347895e-01
2.475247525e-02		2.168189055e-01
2.500250025e-02		2.113227940e-01
2.525252525e-02		2.058467004e-01
2.550255026e-02		2.004100191e-01
2.575257526e-02		1.950081704e-01
2.600260026e-02		1.896505929e-01
2.625262526e-02		1.843465052e-01
2.650265027e-02		1.790954401e-01
2.675267527e-02		1.739058025e-01
2.700270027e-02		1.687815735e-01
2.725272527e-02		1.637166415e-01
2.750275028e-02		1.587293523e-01
2.775277528e-02		1.538186325e-01
2.800280028e-02		1.489822077e-01
2.825282528e-02		1.442245280e-01
2.850285029e-02		1.395584281e-01
2.875287529e-02		1.349730963e-01
2.900290029e-02		1.304819503e-01
2.925292529e-02		1.260740577e-01
2.950295030e-02		1.217635801e-01
2.975297530e-02		1.175498082e-01
3.000300030e-02		1.134370017e-01
3.025302530e-02		1.094252518e-01
3.050305031e-02		1.055188160e-01
3.075307531e-02		1.017185544e-01
3.100310031e-02		9.801923849e-02
3.125312531e-02		9.444110555e-02
3.150315032e-02		9.097524006e-02
3.175317532e-02		8.761725651e-02
3.200320032e-02		8.438264013e-02
3.225322532e-02		8.127234848e-02
3.250325033e-02		7.827786718e-02
3.275327533e-02		7.541446590e-02
3.300330033e-02		7.266894643e-02
